"build","computer.platform","computer.touch","date","time","subject","group","sessionid","blockcode","blocknum","trialcode","latency","randStart","startPos","scrfunc","rtvspos","randStart","mag","freq","ev","inc","rng","startPos","fogPos1","fogPos2","chooseUncertainty1","chooseUncertainty2","uncertaintyCount1","uncertaintyCount2","blockCount","ntrials","trialCount","uncertaintyStart1","uncertaintyStart2","uncertainty_block","rt_shifted","totalPoints","totalEarnings","Earnings"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","dispFeedback_noU","1000","1","43","CEVR","POS","1","50","0.8058494088363410413","40.223397635345364165","50","0.5104471010878791626","43","15","50","0","0","0","0","2","42","1","6","30","0","4693","1843","138","4"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","experiment_noU","3199","1","87","CEVR","POS","1","","","","","","87","15","50","0","0","0","0","2","42","1","6","30","0","4693","1843","138","4"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","dispFeedback_noU","1000","1","87","CEVR","POS","1","71","0.5177928828468612021","37","71","0.3424736325029455464","87","15","50","0","0","0","0","2","42","2","6","30","0","3799","1914","143","5"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","experiment_noU","959","1","31","CEVR","POS","1","","","","","","31","15","50","0","0","0","0","2","42","2","6","30","0","3799","1914","143","5"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","dispFeedback_noU","1000","1","31","CEVR","POS","1","78","0.5096418732782369565","39.5482093663911840054","78","0.2374192381364803872","31","15","50","0","0","0","0","2","42","3","6","30","0","3759","1992","149","6"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","experiment_noU","4590","1","78","CEVR","POS","1","","","","","","78","15","50","0","0","0","0","2","42","3","6","30","0","3759","1992","149","6"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","dispFeedback_noU","1000","1","78","CEVR","POS","1","42","0.8301282051282050656","34.5096153846153796962","0","0.9959376468313713149","78","15","50","0","0","0","0","2","42","4","6","30","0","4740","1992","149","0"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","experiment_noU","2937","1","10","CEVR","POS","1","","","","","","10","15","50","0","0","0","0","2","42","4","6","30","0","4740","1992","149","0"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","dispFeedback_noU","1000","1","10","CEVR","POS","1","48","0.8028518288902666278","38.6057036577805376965","48","0.2847334685001367549","10","15","50","0","0","0","0","2","42","5","6","30","0","4687","2040","153","4"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","experiment_noU","4716","1","75","CEVR","POS","1","","","","","","75","15","50","0","0","0","0","2","42","5","6","30","0","4687","2040","153","4"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","dispFeedback_noU","1000","1","75","CEVR","POS","1","41","0.817550505050505083","33.7297979797979863292","41","0.0570029479118536603","75","15","50","0","0","0","0","2","42","6","6","30","1","4716","2081","156","3"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","experiment_U","1482","1","38","CEVR","POS","1","","","","","","38","15","50","0","0","0","0","2","42","6","6","30","1","4716","2081","156","3"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","dispFeedback_U","1000","1","38","CEVR","POS","1","52","0.7763788968824940628","40.1055155875299860213","0","0.7966783425762966608","38","15","50","0","0","1","0","2","42","7","6","30","1","4632","2081","156","0"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","experiment_U","1731","1","7","CEVR","POS","1","","","","","","7","15","50","0","0","1","0","2","42","7","6","30","1","4632","2081","156","0"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","dispFeedback_U","1000","1","7","CEVR","POS","1","82","0.4361737958908723511","35.6914786123273870544","82","0.2095556802138582864","7","15","50","1","0","2","0","2","42","8","6","30","1","3331","2163","162","6"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","experiment_U","5186","1","66","CEVR","POS","1","","","","","","66","15","50","1","0","2","0","2","42","8","6","30","1","3331","2163","162","6"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","dispFeedback_U","1000","1","66","CEVR","POS","1","48","0.8280051150895140211","39.4840153452685385105","48","0.1121084534358485763","66","15","50","1","0","3","0","2","42","9","6","30","1","4736","2211","166","4"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","experiment_U","1401","1","14","CEVR","POS","1","","","","","","14","15","50","1","0","3","0","2","42","9","6","30","1","4736","2211","166","4"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","dispFeedback_U","1000","1","14","CEVR","POS","1","85","0.4391319091217361636","37.4391319091217340542","0","0.9237788468421853638","14","15","50","2","0","4","0","2","42","10","6","30","1","3351","2211","166","0"
"6.6.1","mac","0","2023-02-06","13:25:30","427238224","1","null","experiment","3","experiment_U","3362","1","76","CEVR","POS","1","","","","","","76","15","50","2","0","4","0","2","42","10","6","30","1","3351","2211","166","0"
