build,computer.platform,computer.touch,date,time,subject,group,sessionid,blockcode,blocknum,trialcode,latency,randStart,startPos,scrfunc,rtvspos,randStart,mag,freq,ev,inc,rng,startPos,fogPos1,fogPos2,chooseUncertainty1,chooseUncertainty2,uncertaintyCount1,uncertaintyCount2,blockCount,ntrials,trialCount,uncertaintyStart1,uncertaintyStart2,uncertainty_block,rt_shifted,totalPoints,totalEarnings,Earnings
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,280,1,12,DEV,POS,1,,,,,,12,50,15,2,0,12,0,2,36,21,9,31,1,2127,2651,200,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,12,DEV,POS,1,80,0.450792115,36.2798936,80,0.38318359,12,50,15,2,0,13,0,2,36,22,9,31,1,2130,2731,206,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,251,1,4,DEV,POS,1,,,,,,4,50,15,2,0,13,0,2,36,22,9,31,1,2130,2731,206,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,4,DEV,POS,1,82,0.513016939,41.98346245,82,0.017405318,4,50,15,2,0,14,0,2,36,23,9,31,1,1701,2813,212,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,1681,1,77,DEV,POS,1,,,,,,77,50,15,2,0,14,0,2,36,23,9,31,1,1701,2813,212,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,77,DEV,POS,1,74,0.500369548,37.10949212,74,0.234317911,77,50,15,2,0,15,0,2,36,24,9,31,1,1781,2887,217,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,443,1,11,DEV,POS,1,,,,,,11,50,15,2,0,15,0,2,36,24,9,31,1,1781,2887,217,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,11,DEV,POS,1,83,0.436563518,36.17882529,83,0.35107472,11,50,15,2,0,16,0,2,36,25,9,31,1,2243,2970,223,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,2231,1,73,DEV,POS,1,,,,,,73,50,15,2,0,16,0,2,36,25,9,31,1,2243,2970,223,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,73,DEV,POS,1,76,0.450662486,34.46840328,76,0.089232606,73,50,15,2,0,17,0,2,36,26,9,31,1,2131,3046,229,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,1467,1,88,DEV,POS,1,,,,,,88,50,15,2,0,17,0,2,36,26,9,31,1,2131,3046,229,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,88,DEV,POS,1,78,0.452483444,35.49021206,78,0.193940975,88,50,15,2,0,18,0,2,36,27,9,31,1,2117,3124,235,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,398,1,36,DEV,POS,1,,,,,,36,50,15,2,0,18,0,2,36,27,9,31,1,2117,3124,235,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,36,DEV,POS,1,85,0.323112629,27.56274011,85,0.044582733,36,50,15,2,0,19,0,2,36,28,9,31,0,3448,3209,241,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_noU,380,1,27,DEV,POS,1,,,,,,27,50,15,2,0,19,0,2,36,28,9,31,0,3448,3209,241,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_noU,1000,1,27,DEV,POS,1,80,0.361066061,28.92380353,1,0.716533297,27,50,15,2,0,19,0,2,36,29,9,31,0,2980,3210,242,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_noU,1211,1,90,DEV,POS,1,,,,,,90,50,15,2,0,19,0,2,36,29,9,31,0,2980,3210,242,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_noU,1000,1,90,DEV,POS,1,83,0.473694911,39.25252642,83,0.302707117,90,50,15,2,0,19,0,2,36,30,9,31,0,1961,3293,248,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_noU,1129,1,92,DEV,POS,1,,,,,,92,50,15,2,0,19,0,2,36,30,9,31,0,1961,3293,248,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_noU,1000,1,92,DEV,POS,1,80,0.471159299,37.66069979,80,0.344976661,92,50,15,2,0,19,0,2,36,31,9,31,2,1979,3373,254,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,3066,1,63,DEV,POS,1,,,,,,63,50,15,2,0,19,0,2,36,31,9,31,2,1979,3373,254,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,63,DEV,POS,1,82,0.410816958,33.52358501,1,0.663698411,63,50,15,2,0,19,1,2,36,32,9,31,2,2466,3374,255,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,2109,1,68,DEV,POS,1,,,,,,68,50,15,2,0,19,1,2,36,32,9,31,2,2466,3374,255,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,68,DEV,POS,1,74,0.503798079,37.31889331,74,0.066195942,68,50,15,2,0,19,2,2,36,33,9,31,2,1759,3448,260,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,1544,1,77,DEV,POS,1,,,,,,77,50,15,2,0,19,2,2,36,33,9,31,2,1759,3448,260,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,77,DEV,POS,1,78,0.52233388,40.53109365,78,0.50783935,77,50,15,2,0,19,3,2,36,34,9,31,2,1644,3526,266,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,1577,1,79,DEV,POS,1,,,,,,79,50,15,2,0,19,3,2,36,34,9,31,2,1644,3526,266,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,79,DEV,POS,1,79,0.500990142,39.65238492,79,0.417523459,79,50,15,2,0,19,4,2,36,35,9,31,2,1777,3605,272,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,experiment_U,3079,1,48,DEV,POS,1,,,,,,48,50,15,2,0,19,4,2,36,35,9,31,2,1777,3605,272,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,3,dispFeedback_U,1000,1,48,DEV,POS,1,75,0.508533729,38.11579767,75,0.149758511,48,50,15,2,0,19,5,2,36,36,9,31,2,1729,3680,278,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,2507,1,61,DEV,POS,1,,,,,,61,45,45,0,0,0,0,3,32,0,6,27,2,1729,3680,278,6
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,61,DEV,POS,1,74,0.496365624,36.86429112,1,0.646383417,61,45,45,0,0,0,0,3,32,1,6,27,0,1807,3681,279,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,357,1,31,DEV,POS,1,,,,,,31,45,45,0,0,0,0,3,32,1,6,27,0,1807,3681,279,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,31,DEV,POS,1,87,0.346179111,29.97095839,1,0.818634148,31,45,45,0,0,0,0,3,32,2,6,27,0,3157,3682,280,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,325,1,52,DEV,POS,1,,,,,,52,45,45,0,0,0,0,3,32,2,6,27,0,3157,3682,280,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,52,DEV,POS,1,81,0.265969655,21.52193301,1,0.287834119,52,45,45,0,0,0,0,3,32,3,6,27,0,4175,3683,281,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,359,1,39,DEV,POS,1,,,,,,39,45,45,0,0,0,0,3,32,3,6,27,0,4175,3683,281,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,39,DEV,POS,1,85,0.314561419,26.60179762,1,0.549815462,39,45,45,0,0,0,0,3,32,4,6,27,0,3559,3684,282,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,311,1,25,DEV,POS,1,,,,,,25,45,45,0,0,0,0,3,32,4,6,27,0,3559,3684,282,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,25,DEV,POS,1,80,0.376192863,29.95870616,1,0.897162571,25,45,45,0,0,0,0,3,32,5,6,27,0,2811,3685,283,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,889,1,67,DEV,POS,1,,,,,,67,45,45,0,0,0,0,3,32,5,6,27,0,2811,3685,283,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,67,DEV,POS,1,68,0.767376496,52.03478643,68,0.626371088,67,45,45,0,0,0,0,3,32,6,6,27,1,489,3753,288,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_U,613,1,71,DEV,POS,1,,,,,,71,45,45,0,0,0,0,3,32,6,6,27,1,489,3753,288,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_U,1000,1,71,DEV,POS,1,73,0.787051316,57.57134262,73,0.461021289,71,45,45,0,0,1,0,3,32,7,6,27,1,413,3826,293,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_U,3339,1,19,DEV,POS,1,,,,,,19,45,45,0,0,1,0,3,32,7,6,27,1,413,3826,293,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_U,1000,1,19,DEV,POS,1,75,0.754644299,56.76479605,1,0.805277613,19,45,45,1,0,2,0,3,32,8,6,27,1,539,3827,294,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_U,340,1,83,DEV,POS,1,,,,,,83,45,45,1,0,2,0,3,32,8,6,27,1,539,3827,294,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_U,1000,1,83,DEV,POS,1,76,0.705249619,53.40431078,1,0.867118094,83,45,45,2,0,3,0,3,32,9,6,27,1,740,3828,295,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_U,3189,1,24,DEV,POS,1,,,,,,24,45,45,2,0,3,0,3,32,9,6,27,1,740,3828,295,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_U,1000,1,24,DEV,POS,1,68,0.729703832,49.61751344,68,0.324241189,24,45,45,3,0,4,0,3,32,10,6,27,1,639,3896,300,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_U,1394,1,61,DEV,POS,1,,,,,,61,45,45,3,0,4,0,3,32,10,6,27,1,639,3896,300,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_U,1000,1,61,DEV,POS,1,74,0.716293605,53.29176135,74,0.34680884,61,45,45,4,0,5,0,3,32,11,6,27,0,694,3970,305,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,1513,1,56,DEV,POS,1,,,,,,56,45,45,4,0,5,0,3,32,11,6,27,0,694,3970,305,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,56,DEV,POS,1,75,0.748594129,56.45331823,1,0.953937956,56,45,45,4,0,5,0,3,32,12,6,27,0,563,3971,306,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,3004,1,26,DEV,POS,1,,,,,,26,45,45,4,0,5,0,3,32,12,6,27,0,563,3971,306,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,26,DEV,POS,1,68,0.750858234,51.31435543,1,0.808974358,26,45,45,4,0,5,0,3,32,13,6,27,0,554,3972,307,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,4209,1,1,DEV,POS,1,,,,,,1,45,45,4,0,5,0,3,32,13,6,27,0,554,3972,307,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,1,DEV,POS,1,67,0.7622631,51.05294349,67,0.545814161,1,45,45,4,0,5,0,3,32,14,6,27,0,509,4039,312,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,3575,1,12,DEV,POS,1,,,,,,12,45,45,4,0,5,0,3,32,14,6,27,0,509,4039,312,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,12,DEV,POS,1,71,0.783919494,55.8584839,71,0.166684324,12,45,45,4,0,5,0,3,32,15,6,27,0,425,4110,317,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,3174,1,22,DEV,POS,1,,,,,,22,45,45,4,0,5,0,3,32,15,6,27,0,425,4110,317,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,22,DEV,POS,1,68,0.758445959,51.64925563,1,0.97937566,22,45,45,4,0,5,0,3,32,16,6,27,0,524,4111,318,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,2533,1,35,DEV,POS,1,,,,,,35,45,45,4,0,5,0,3,32,16,6,27,0,524,4111,318,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,35,DEV,POS,1,73,0.756163098,55.33000782,73,0.656393666,35,45,45,4,0,5,0,3,32,17,6,27,0,533,4184,323,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,1263,1,60,DEV,POS,1,,,,,,60,45,45,4,0,5,0,3,32,17,6,27,0,533,4184,323,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,60,DEV,POS,1,68,0.761243689,51.77105595,68,0.145685554,60,45,45,4,0,5,0,3,32,18,6,27,0,513,4252,328,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,4283,1,99,DEV,POS,1,,,,,,99,45,45,4,0,5,0,3,32,18,6,27,0,513,4252,328,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,99,DEV,POS,1,67,0.768915797,51.33134892,67,0.498038127,99,45,45,4,0,5,0,3,32,19,6,27,0,483,4319,333,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,349,1,81,DEV,POS,1,,,,,,81,45,45,4,0,5,0,3,32,19,6,27,0,483,4319,333,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,81,DEV,POS,1,69,0.727249154,50.23196346,1,0.826303345,81,45,45,4,0,5,0,3,32,20,6,27,0,649,4320,334,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,2861,1,24,DEV,POS,1,,,,,,24,45,45,4,0,5,0,3,32,20,6,27,0,649,4320,334,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,24,DEV,POS,1,72,0.814040736,58.76311973,72,0.314518241,24,45,45,4,0,5,0,3,32,21,6,27,0,311,4392,339,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,920,1,65,DEV,POS,1,,,,,,65,45,45,4,0,5,0,3,32,21,6,27,0,311,4392,339,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,65,DEV,POS,1,67,0.785223284,52.7755162,67,0.586756684,65,45,45,4,0,5,0,3,32,22,6,27,0,420,4459,344,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,2610,1,32,DEV,POS,1,,,,,,32,45,45,4,0,5,0,3,32,22,6,27,0,420,4459,344,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,32,DEV,POS,1,70,0.77483884,53.89914785,70,0.255600715,32,45,45,4,0,5,0,3,32,23,6,27,0,460,4529,349,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,487,1,73,DEV,POS,1,,,,,,73,45,45,4,0,5,0,3,32,23,6,27,0,460,4529,349,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,73,DEV,POS,1,71,0.793868788,56.29464003,71,0.251135735,73,45,45,4,0,5,0,3,32,24,6,27,0,387,4600,354,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,1153,1,60,DEV,POS,1,,,,,,60,45,45,4,0,5,0,3,32,24,6,27,0,387,4600,354,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,60,DEV,POS,1,74,0.789668285,58.48116714,74,0.17199926,60,45,45,4,0,5,0,3,32,25,6,27,0,403,4674,359,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,530,1,72,DEV,POS,1,,,,,,72,45,45,4,0,5,0,3,32,25,6,27,0,403,4674,359,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,72,DEV,POS,1,69,0.795711641,54.78248918,69,0.168245574,72,45,45,4,0,5,0,3,32,26,6,27,0,380,4743,364,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_noU,3626,1,10,DEV,POS,1,,,,,,10,45,45,4,0,5,0,3,32,26,6,27,0,380,4743,364,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_noU,1000,1,10,DEV,POS,1,74,0.796766094,58.80935111,74,0.018540321,10,45,45,4,0,5,0,3,32,27,6,27,2,376,4817,369,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_U,4215,1,1,DEV,POS,1,,,,,,1,45,45,4,0,5,0,3,32,27,6,27,2,376,4817,369,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_U,1000,1,1,DEV,POS,1,73,0.760734394,55.5526242,73,0.52306483,1,45,45,4,0,5,1,3,32,28,6,27,2,515,4890,374,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_U,1836,1,50,DEV,POS,1,,,,,,50,45,45,4,0,5,1,3,32,28,6,27,2,515,4890,374,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_U,1000,1,50,DEV,POS,1,77,0.742833943,56.89582008,1,0.832955426,50,45,45,4,1,5,2,3,32,29,6,27,2,586,4891,375,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_U,2353,1,40,DEV,POS,1,,,,,,40,45,45,4,1,5,2,3,32,29,6,27,2,586,4891,375,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_U,1000,1,40,DEV,POS,1,72,0.738600488,52.97556293,72,0.573537622,40,45,45,4,2,5,3,3,32,30,6,27,2,603,4963,380,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_U,4226,1,99,DEV,POS,1,,,,,,99,45,45,4,2,5,3,3,32,30,6,27,2,603,4963,380,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_U,1000,1,99,DEV,POS,1,66,0.783658931,51.92858551,66,0.045085214,99,45,45,4,2,5,4,3,32,31,6,27,2,426,5029,385,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,experiment_U,3943,1,6,DEV,POS,1,,,,,,6,45,45,4,2,5,4,3,32,31,6,27,2,426,5029,385,5
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,4,dispFeedback_U,1000,1,6,DEV,POS,1,67,0.766351645,51.22467916,1,0.867883932,6,45,45,4,2,5,5,3,32,32,6,27,2,493,5030,386,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,4280,1,99,IEV,POS,1,,,,,,99,10,20,0,0,0,0,4,38,0,7,29,2,493,5030,386,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,99,IEV,POS,1,20,0.893170786,18.10523211,20,0.268177268,99,10,20,0,0,0,0,4,38,1,7,29,0,480,5050,387,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,4202,1,99,IEV,POS,1,,,,,,99,10,20,0,0,0,0,4,38,1,7,29,0,480,5050,387,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,99,IEV,POS,1,13,0.895212521,11.43863343,13,0.088844269,99,10,20,0,0,0,0,4,38,2,7,29,0,402,5063,388,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,4497,1,93,IEV,POS,1,,,,,,93,10,20,0,0,0,0,4,38,2,7,29,0,402,5063,388,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,93,IEV,POS,1,21,0.895329874,18.57688254,21,0.088524496,93,10,20,0,0,0,0,4,38,3,7,29,0,397,5084,389,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,2426,1,35,IEV,POS,1,,,,,,35,10,20,0,0,0,0,4,38,3,7,29,0,397,5084,389,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,35,IEV,POS,1,18,0.894626783,16.03256626,18,0.104913213,35,10,20,0,0,0,0,4,38,4,7,29,0,426,5102,390,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,1896,1,47,IEV,POS,1,,,,,,47,10,20,0,0,0,0,4,38,4,7,29,0,426,5102,390,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,47,IEV,POS,1,17,0.892701996,15.51642349,17,0.591428953,47,10,20,0,0,0,0,4,38,5,7,29,0,496,5119,391,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,2474,1,36,IEV,POS,1,,,,,,36,10,20,0,0,0,0,4,38,5,7,29,0,496,5119,391,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,36,IEV,POS,1,17,0.891839755,14.78906278,17,0.779756762,36,10,20,0,0,0,0,4,38,6,7,29,0,524,5136,392,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,3125,1,23,IEV,POS,1,,,,,,23,10,20,0,0,0,0,4,38,6,7,29,0,524,5136,392,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,23,IEV,POS,1,16,0.891807968,13.90329376,1,0.894467591,23,10,20,0,0,0,0,4,38,7,7,29,1,525,5137,393,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_U,599,1,40,IEV,POS,1,,,,,,40,10,20,0,0,0,0,4,38,7,7,29,1,525,5137,393,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_U,1000,1,40,IEV,POS,1,124,0.408072509,50.64819778,124,0.009162987,40,10,20,1,0,1,0,4,38,8,7,29,1,3849,5261,401,8
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_U,973,1,32,IEV,POS,1,,,,,,32,10,20,1,0,1,0,4,38,8,7,29,1,3849,5261,401,8
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_U,1000,1,32,IEV,POS,1,122,0.41347689,50.4254222,122,0.301564902,32,10,20,2,0,2,0,4,38,9,7,29,1,3823,5383,409,8
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_U,3429,1,82,IEV,POS,1,,,,,,82,10,20,2,0,2,0,4,38,9,7,29,1,3823,5383,409,8
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_U,1000,1,82,IEV,POS,1,122,0.422637164,51.73183172,1,0.51030478,82,10,20,3,0,3,0,4,38,10,7,29,1,3779,5384,410,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_U,3497,1,84,IEV,POS,1,,,,,,84,10,20,3,0,3,0,4,38,10,7,29,1,3779,5384,410,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_U,1000,1,84,IEV,POS,1,131,0.387774011,50.68389551,1,0.787055255,84,10,20,4,0,4,0,4,38,11,7,29,0,3947,5385,411,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,4444,1,69,IEV,POS,1,,,,,,69,10,20,4,0,4,0,4,38,11,7,29,0,3947,5385,411,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,69,IEV,POS,1,156,0.347445769,54.34217876,156,0.231881224,69,10,20,4,0,4,0,4,38,12,7,29,0,4144,5541,421,10
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,457,1,51,IEV,POS,1,,,,,,51,10,20,4,0,4,0,4,38,12,7,29,0,4144,5541,421,10
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,51,IEV,POS,1,168,0.32469598,54.69930523,1,0.725744181,51,10,20,4,0,4,0,4,38,13,7,29,0,4257,5542,422,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,3813,1,80,IEV,POS,1,,,,,,80,10,20,4,0,4,0,4,38,13,7,29,0,4257,5542,422,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,80,IEV,POS,1,146,0.363936651,53.08882041,1,0.917226529,80,10,20,4,0,4,0,4,38,14,7,29,0,4063,5543,423,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,2042,1,14,IEV,POS,1,,,,,,14,10,20,4,0,4,0,4,38,14,7,29,0,4063,5543,423,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,14,IEV,POS,1,141,0.378499172,53.33076029,1,0.679334809,14,10,20,4,0,4,0,4,38,15,7,29,0,3992,5544,424,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,experiment_noU,2615,1,9,IEV,POS,1,,,,,,9,10,20,4,0,4,0,4,38,15,7,29,0,3992,5544,424,1
6.6.1,mac,0,2/15/23,16:20:58,12345,1,1,experiment,5,dispFeedback_noU,1000,1,9,IEV,POS,1,178,0.313150248,55.66411368,1,0.497732552,9,10,20,4,0,4,0,4,38,16,7,29,0,4315,5545,425,1
