"build","computer.platform","computer.touch","date","time","subject","group","sessionid","blockcode","blocknum","trialcode","latency","randStart","startPos","scrfunc","rtvspos","randStart","mag","freq","ev","inc","rng","startPos","fogPos1","fogPos2","chooseUncertainty1","chooseUncertainty2","uncertaintyCount1","uncertaintyCount2","blockCount","ntrials","trialCount","uncertaintyStart1","uncertaintyStart2","uncertainty_block","rt_shifted","totalPoints","totalEarnings","Earnings"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","33","DEV","POS","1","88","0.2999656277818502081","26.3982789878286894236","88","0.8037564290696187497","33","15","50","4","0","4","0","1","37","17","8","29","0","3749","1024","78","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","1306","1","18","DEV","POS","1","","","","","","18","15","50","4","0","4","0","1","37","17","8","29","0","3749","1024","78","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","18","DEV","POS","1","83","0.3224937855765760419","26.8711766309846566969","83","0.5229204449623172657","18","15","50","4","0","4","0","1","37","18","8","29","0","3456","1107","84","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","1223","1","27","DEV","POS","1","","","","","","27","15","50","4","0","4","0","1","37","18","8","29","0","3456","1107","84","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","27","DEV","POS","1","83","0.2942373956635586651","24.4715204952527791704","83","0.1599354688450543849","27","15","50","4","0","4","0","1","37","19","8","29","0","3823","1190","90","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","1223","1","24","DEV","POS","1","","","","","","24","15","50","4","0","4","0","1","37","19","8","29","0","3823","1190","90","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","24","DEV","POS","1","86","0.3058131753222882443","26.2485703830830132688","86","0.5846598072873101515","24","15","50","4","0","4","0","1","37","20","8","29","0","3673","1276","96","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","1106","1","7","DEV","POS","1","","","","","","7","15","50","4","0","4","0","1","37","20","8","29","0","3673","1276","96","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","7","DEV","POS","1","77","0.3861451158934647854","29.8617365428003331829","77","0.4470585292314780967","7","15","50","4","0","4","0","1","37","21","8","29","0","2706","1353","102","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","1222","1","70","DEV","POS","1","","","","","","70","15","50","4","0","4","0","1","37","21","8","29","0","2706","1353","102","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","70","DEV","POS","1","74","0.652021220285181502","48.3915530965520446216","74","0.4153119168279952866","70","15","50","4","0","4","0","1","37","22","8","29","0","972","1427","107","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","2931","1","94","DEV","POS","1","","","","","","94","15","50","4","0","4","0","1","37","22","8","29","0","972","1427","107","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","94","DEV","POS","1","79","0.2897118134339006779","22.9731982711203137626","79","0.304582410097257783","94","15","50","4","0","4","0","1","37","23","8","29","0","3881","1506","113","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","3256","1","80","DEV","POS","1","","","","","","80","15","50","4","0","4","0","1","37","23","8","29","0","3881","1506","113","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","80","DEV","POS","1","79","0.3186362066146389282","25.3133121473203566154","79","0.9427213342726978862","80","15","50","4","0","4","0","1","37","24","8","29","0","3506","1585","119","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","3490","1","76","DEV","POS","1","","","","","","76","15","50","4","0","4","0","1","37","24","8","29","0","3506","1585","119","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","76","DEV","POS","1","87","0.3160209464189990269","27.3431389632904107145","87","0.1735132637372038544","76","15","50","4","0","4","0","1","37","25","8","29","0","3540","1672","125","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","3503","1","78","DEV","POS","1","","","","","","78","15","50","4","0","4","0","1","37","25","8","29","0","3540","1672","125","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","78","DEV","POS","1","79","0.3073485401696545161","24.2148252199675155794","79","0.6995661423307765192","78","15","50","4","0","4","0","1","37","26","8","29","0","3653","1751","131","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","1640","1","22","DEV","POS","1","","","","","","22","15","50","4","0","4","0","1","37","26","8","29","0","3653","1751","131","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","22","DEV","POS","1","81","0.2810893123367125823","22.6366503809062216135","81","0.3571651010674343207","22","15","50","4","0","4","0","1","37","27","8","29","0","3990","1832","137","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","2491","1","99","DEV","POS","1","","","","","","99","15","50","4","0","4","0","1","37","27","8","29","0","3990","1832","137","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","99","DEV","POS","1","84","0.30443042197506337","25.5335301376373031701","84","0.9355664341560486763","99","15","50","4","0","4","0","1","37","28","8","29","0","3691","1916","143","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","1989","1","12","DEV","POS","1","","","","","","12","15","50","4","0","4","0","1","37","28","8","29","0","3691","1916","143","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","12","DEV","POS","1","86","0.2929925598250934238","25.2573122897467072789","86","0.2181207302999963737","12","15","50","4","0","4","0","1","37","29","8","29","2","3839","2002","149","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_U","2178","1","39","DEV","POS","1","","","","","","39","15","50","4","0","4","0","1","37","29","8","29","2","3839","2002","149","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_U","1000","1","39","DEV","POS","1","68","0.7962387406116098187","54.0077809497102876435","68","0.7127894092613806798","39","15","50","4","1","4","1","1","37","30","8","29","2","378","2070","154","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_U","1066","1","61","DEV","POS","1","","","","","","61","15","50","4","1","4","1","1","37","30","8","29","2","378","2070","154","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_U","1000","1","61","DEV","POS","1","72","0.7994066432376915055","57.3307952571698180577","72","0.7143599658073763736","61","15","50","4","2","4","2","1","37","31","8","29","2","366","2142","159","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_U","3373","1","81","DEV","POS","1","","","","","","81","15","50","4","2","4","2","1","37","31","8","29","2","366","2142","159","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_U","1000","1","81","DEV","POS","1","79","0.3058131753222882443","24.1078781558269952257","79","0.2692946622309495552","81","15","50","4","2","4","3","1","37","32","8","29","2","3673","2221","165","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_U","2358","1","6","DEV","POS","1","","","","","","6","15","50","4","2","4","3","1","37","32","8","29","2","3673","2221","165","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_U","1000","1","6","DEV","POS","1","83","0.2875916181419029272","23.9723408321268358634","1","0.4893197048197779342","6","15","50","4","2","4","4","1","37","33","8","29","2","3908","2222","166","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_U","1956","1","44","DEV","POS","1","","","","","","44","15","50","4","2","4","4","1","37","33","8","29","2","3908","2222","166","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_U","1000","1","44","DEV","POS","1","65","0.7888825176120399796","51.3444595393207734446","65","0.1726555666356942575","44","15","50","4","3","4","5","1","37","34","8","29","2","406","2287","171","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_U","1448","1","54","DEV","POS","1","","","","","","54","15","50","4","3","4","5","1","37","34","8","29","2","406","2287","171","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_U","1000","1","54","DEV","POS","1","73","0.7909791823755195628","57.7513329246735551692","73","0.3292740863583223376","54","15","50","4","4","4","6","1","37","35","8","29","0","398","2360","176","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","1574","1","37","DEV","POS","1","","","","","","37","15","50","4","4","4","6","1","37","35","8","29","0","398","2360","176","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","37","DEV","POS","1","82","0.220473839425095991","18.0553253999014167164","82","0.4857318593388730288","37","15","50","4","4","4","6","1","37","36","8","29","0","4674","2442","182","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","experiment_noU","1503","1","24","DEV","POS","1","","","","","","24","15","50","4","4","4","6","1","37","36","8","29","0","4674","2442","182","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","2","dispFeedback_noU","1000","1","24","DEV","POS","1","87","0.2840359048933945862","24.839699542194459525","87","0.9586226225268613677","24","15","50","4","4","4","6","1","37","37","8","29","0","3953","2529","188","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_noU","2724","1","95","CEVR","POS","1","","","","","","95","25","25","0","0","0","0","2","39","0","6","31","0","3953","2529","188","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_noU","1000","1","95","CEVR","POS","1","77","0.5027173913043477826","38.5081521739130394621","77","0.6310897864473726804","95","25","25","0","0","0","0","2","39","1","6","31","0","3724","2606","194","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_noU","1806","1","21","CEVR","POS","1","","","","","","21","25","25","0","0","0","0","2","39","1","6","31","0","3724","2606","194","6"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_noU","1000","1","21","CEVR","POS","1","66","0.5902461257976299169","38.7707383773928881965","66","0.5982157910704183346","21","25","25","0","0","0","0","2","39","2","6","31","0","4106","2672","199","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_noU","957","1","47","CEVR","POS","1","","","","","","47","25","25","0","0","0","0","2","39","2","6","31","0","4106","2672","199","5"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_noU","1000","1","47","CEVR","POS","1","49","0.7429718875502007158","36.2570281124497952874","49","0.7623076203191437861","47","25","25","0","0","0","0","2","39","3","6","31","0","4557","2721","203","4"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_noU","1456","1","96","CEVR","POS","1","","","","","","96","25","25","0","0","0","0","2","39","3","6","31","0","4557","2721","203","4"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_noU","1000","1","96","CEVR","POS","1","113","0.3413284132841328256","38.7066420664206631841","113","0.972869863028840598","96","25","25","0","0","0","0","2","39","4","6","31","0","2506","2834","211","8"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_noU","3624","1","40","CEVR","POS","1","","","","","","40","25","25","0","0","0","0","2","39","4","6","31","0","2506","2834","211","8"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_noU","1000","1","40","CEVR","POS","1","126","0.2925892453682783501","37","126","0.1579860388669152849","40","25","25","0","0","0","0","2","39","5","6","31","0","1874","2960","220","9"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_noU","1940","1","68","CEVR","POS","1","","","","","","68","25","25","0","0","0","0","2","39","5","6","31","0","1874","2960","220","9"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_noU","1000","1","68","CEVR","POS","1","136","0.2749469214437367248","37.2749469214437283426","136","0.1745298353895847199","68","25","25","0","0","0","0","2","39","6","6","31","1","1590","3096","229","9"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_U","2165","1","81","CEVR","POS","1","","","","","","81","25","25","0","0","0","0","2","39","6","6","31","1","1590","3096","229","9"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_U","1000","1","81","CEVR","POS","1","114","0.3376792698826596717","38.3507170795306322475","1","0.9850723608362190742","81","25","25","1","0","1","0","2","39","7","6","31","1","2465","3097","230","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_U","423","1","6","CEVR","POS","1","","","","","","6","25","25","1","0","1","0","2","39","7","6","31","1","2465","3097","230","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_U","1000","1","6","CEVR","POS","1","125","0.299283568292119273","37.2992835682921182183","1","0.3214802826571930838","6","25","25","1","0","2","0","2","39","8","6","31","1","1973","3098","231","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_U","2224","1","61","CEVR","POS","1","","","","","","61","25","25","1","0","2","0","2","39","8","6","31","1","1973","3098","231","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_U","1000","1","61","CEVR","POS","1","137","0.2711474036850921587","37.271147403685098709","137","0.0990400377425924017","61","25","25","1","0","3","0","2","39","9","6","31","1","1524","3235","241","10"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_U","541","1","13","CEVR","POS","1","","","","","","13","25","25","1","0","3","0","2","39","9","6","31","1","1524","3235","241","10"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_U","1000","1","13","CEVR","POS","1","109","0.3355791655869396206","36.6644208344130575483","1","0.5634601243220875855","13","25","25","2","0","4","0","2","39","10","6","31","1","2441","3236","242","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_U","1024","1","87","CEVR","POS","1","","","","","","87","25","25","2","0","4","0","2","39","10","6","31","1","2441","3236","242","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_U","1000","1","87","CEVR","POS","1","130","0.2769461077844311281","35.8922155688622694925","130","0.1908609422833800751","87","25","25","2","0","5","0","2","39","11","6","31","1","1624","3366","251","9"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_U","382","1","10","CEVR","POS","1","","","","","","10","25","25","2","0","5","0","2","39","11","6","31","1","1624","3366","251","9"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_U","1000","1","10","CEVR","POS","1","115","0.3107005758157389552","35.7571976967370446232","1","0.5034550948775036172","10","25","25","2","0","6","0","2","39","12","6","31","1","2132","3367","252","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_U","4223","1","20","CEVR","POS","1","","","","","","20","25","25","2","0","6","0","2","39","12","6","31","1","2132","3367","252","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_U","1000","1","20","CEVR","POS","1","137","0.2682825771700849682","36.7317174228299165861","1","0.289519723805021445","20","25","25","2","0","7","0","2","39","13","6","31","1","1473","3368","253","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_U","674","1","34","CEVR","POS","1","","","","","","34","25","25","2","0","7","0","2","39","13","6","31","1","1473","3368","253","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_U","1000","1","34","CEVR","POS","1","74","0.4839312406576980474","36.0321375186846069028","1","0.9633664400231480851","34","25","25","2","0","8","0","2","39","14","6","31","1","3624","3369","254","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_U","1623","1","92","CEVR","POS","1","","","","","","92","25","25","2","0","8","0","2","39","14","6","31","1","3624","3369","254","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_U","1000","1","92","CEVR","POS","1","104","0.3383851580872746512","35.3080742095636281874","1","0.3422651389479323125","92","25","25","3","0","9","0","2","39","15","6","31","1","2473","3370","255","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","experiment_U","690","1","8","CEVR","POS","1","","","","","","8","25","25","3","0","9","0","2","39","15","6","31","1","2473","3370","255","1"
"6.6.3","ios","1","2023-03-20","17:11:05","Christine ","1","1","experiment","3","dispFeedback_U","1000","1","8","CEVR","POS","1","108","0.3270202020202019888","35.3648989898989825065","108","0.3042970090881681466","8","25","25","4","0","10","0","2","39","16","6","31","0","2340","3478","263","8"
